copyright	zengfr	site:http://github.com/zengfr/romhack
spr;FFFF90B4; 1; 0; 0; 0; 0;   4;   2;       0;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFFDB54; 1; 2; 0; 8; 2;   8; 404;   34ED4;       0;   34E7C;a0:   34EDE;3524;8000;   10008; 800	
spr;FFFFDB54; 1; 2; 0; 8; 2;   8; 404;   34EDE;       0;   34E7C;a0:   34EB6;3508;8000;   10008; 800	
spr;FFFFDB54; 1; 2; 0; 8; 2;   8; 404;   34EE8;       0;   34E7C;a0:   34EB6;3508;8000;   10008; 800	
spr;FFFFDB54; 1; 2; 0; 8; 8;   8;   6;   348CC;       0;   34892;a0:   3497A;2684;8000;       5; 800	
spr;FFFFDB54; 1; 2; 0; 8; 8;   8;   6;   3497A;       0;   34892;a0:   3497A;2684;8000;       5; 800	
spr;FFFFDB54; 1; 2; 0; 8; 8;   8;   6;   3497A;       0;   34892;a0:   34984;2688;8000;     406; 801	
spr;FFFFDB54; 1; 2; 0; 8; 8;   8;   6;   34984;       0;   34892;a0:   3498E;2684;8000;      84; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8;   6;   348CC;       0;   34892;a0:   3499A;2678;8000;       8; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8;   6;   3499A;       0;   34892;a0:   3499A;2678;8000;       8; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8;   6;   3499A;       0;   34892;a0:   349A4;267C;8000;       7; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8;   6;   349A4;       0;   34892;a0:   349AE;2680;8000;     408; 802	
spr;FFFFDB54; 1; 2; 0; 8; A;   8;   6;   349AE;       0;   34892;a0:   349B8;267C;8000;      87; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8; 404;   34EB6;       0;   34E7C;a0:   34F5C;35A8;8000;       2; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8; 404;   34EDE;       0;   34E7C;a0:   34F5C;35A8;8000;       2; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8; 404;   34F5C;       0;   34E7C;a0:   34F5C;35A8;8000;       2; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8; 404;   34F5C;       0;   34E7C;a0:   34F66;35AC;8000;       1; 800	
spr;FFFFDB54; 1; 2; 0; 8; A;   8; 404;   34F66;       0;   34E7C;a0:   34F70;35B0;8000;     406; 802	
spr;FFFFDB54; 1; 2; 0; 8; A;   8; 404;   34F70;       0;   34E7C;a0:   34F7A;35AC;8000;      83; 800	
spr;FFFFDB54; 1; 2; 0; 8; E;   8; 404;   34EC0;       0;   34E7C;a0:   35070;35A4;8000; 1000004; A00	
spr;FFFFDB54; 1; 2; 0; 8; E;   8; 404;   35070;       0;   34E7C;a0:   3507A;3554;8000;      1A; D00	
spr;FFFFDB54; 1; 2; 0; 8; E;   8; 404;   3507A;       0;   34E7C;a0:   35084;35D0;8000;     478; C05	
spr;FFFFDB54; 1; 2; 0; 8; E;   8; 404;   35084;       0;   34E7C;a0:   3508E;35D0;8000;     4F8; C05	
spr;FFFFDB54; 1; 2; 0; 8; E;   8; 404;   3508E;       0;   34E7C;a0:   3509A;35A4;8000;      8F; A00	
spr;FFFFDB54; 1; 2; 0; 8; E;   8; 404;   3509A;       0;   34E7C;a0:   3509A;35A4;8000;      8F; A00	
spr;FFFFDB54; 1; 2; 0; 8;10;   8;   6;   3497A;       0;   34892;a0:   348CC;25D8;8000;   10008; 800	
spr;FFFFDB54; 1; 2; 0; 8;10;   8;   6;   3499A;       0;   34892;a0:   348CC;25D8;8000;   10008; 800	
spr;FFFFDB54; 1; 2; 0; 8;10;   8; 404;   34F5C;       0;   34E7C;a0:   34EB6;3508;8000;   10008; 800	
spr;FFFFDB54; 1; 2; 0; 8;10;   8; 404;   3509A;       0;   34E7C;a0:   34EB6;3508;8000;   10008; 800	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   348D6;       0;   34892;a0:   349E4;A5FC;  3C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   348E0;       0;   34892;a0:   349E4;A5FC;  3C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   349E4;       0;   34892;a0:   349E4;A5FC;  3C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   349E4;       0;   34892;a0:   349EE;A600;  44;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   349EE;       0;   34892;a0:   349F8;A604;  4C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   349F8;       0;   34892;a0:   34A02;A608;  54;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   34A02;       0;   34892;a0:   34A0C;A60C;  5C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8;   6;   34A0C;       0;   34892;a0:   34A16;A610;  64;      85; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34EB6;       0;   34E7C;a0:   34FA6;B52C;  3C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34EDE;       0;   34E7C;a0:   34FA6;B52C;  3C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34FA6;       0;   34E7C;a0:   34FA6;B52C;  3C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34FA6;       0;   34E7C;a0:   34FB0;B530;  44;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34FB0;       0;   34E7C;a0:   34FBA;B534;  4C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34FBA;       0;   34E7C;a0:   34FC4;B538;  54;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34FC4;       0;   34E7C;a0:   34FCE;B53C;  5C;       5; 900	
spr;FFFFDB54; 1; 2; 0; A; 2;   8; 404;   34FCE;       0;   34E7C;a0:   34FD8;B540;  64;      85; 900	
spr;FFFFDB54; 1; 2; 0; A; 4;   8; 404;   34FCE;       0;   34E7C;a0:   35050;35BC;8000;       5; 800	
spr;FFFFDB54; 1; 2; 0; A; 4;   8; 404;   35050;       0;   34E7C;a0:   3505A;35C0;8000;     446; 804	
spr;FFFFDB54; 1; 2; 0; A; 4;   8; 404;   3505A;       0;   34E7C;a0:   35064;35BC;8000;      C6; 800	
spr;FFFFDB54; 1; 2; 0; E; 0;   8;   6;   348FE;       0;   34892;a0:   348B6;25D8;8000;      8A; 800	
spr;FFFFDB54; 1; 2; 0;16; 0;  34; 400;   6CFBE;       0;   6CF3E;a0:   6CF7E; FAC;8000;      B2; 400	
spr;FFFFDB54; 1; 2; 0;2A; 0;  34; 400;   6CF7E;       0;   6CF3E;a0:   6CFBE; F84;8000;       A; 200	
spr;FFFFDB54; 1; 2; 0;2A; 0;  34; 400;   6CFBE;       0;   6CF3E;a0:   6CFC8; F88;8000;       7; 200	
spr;FFFFDB54; 1; 2; 0;2A; 0;  34; 400;   6CFC8;       0;   6CF3E;a0:   6CFD2; F8C;8000;       7; 200	
spr;FFFFDB54; 1; 2; 0;2A; 0;  34; 400;   6CFD2;       0;   6CF3E;a0:   6CFBE; F84;8000;       A; 200	
spr;FFFFDB54; 1; 2; 0;3C; 0;  34; 400;   6CFBE;       0;   6CF3E;a0:   6CF7E; FAC;8000;      B2; 400	
spr;FFFFDB54; 1; 2; 2; 0; 0; 134;   0;   5F11C;       0;   5F0AC;a0:   5F11C;1C40;8000;      8A;   0	
spr;FFFFDB54; 1; 2; 2; 8; 0;  34; 400;   30E0A;       0;   6CF3E;a0:   2F3E4;3210;8000;     A07;4100	
spr;FFFFDB54; 1; 2; 2; 8; 2;  34; 400;   2F3E4;       0;   6CF3E;a0:   2F3EE;104C;8000; 1000A01;4200	
spr;FFFFDB54; 1; 2; 2; 8; 4;  34; 400;   2F3EE;       0;   6CF3E;a0:   2F3F8;1050;8000;     A02;   0	
spr;FFFFDB54; 1; 2; 2; 8; 4;  34; 400;   2F3F8;       0;   6CF3E;a0:   2F402;104C;8000; 1000A01;   0	
spr;FFFFDB54; 1; 2; 2; 8; 6;  34; 400;   2F402;       0;   6CF3E;a0:   2F40C;1054;8000;     AD0;   0	
spr;FFFFDB54; 1; 2; 2;1A; 0;  34; 400;   2F398;       0;   6CF3E;a0:   2F398;1058;8000;     894;   0	
spr;FFFFDB54; 1; 2; 2;1A; 0;  34; 400;   2F40C;       0;   6CF3E;a0:   2F398;1058;8000;     894;   0	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8;   6;   2E856;       0;   34892;a0:   2E856;2668;8000;       A;6700	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8;   6;   2E856;       0;   34892;a0:   2E860;266C;8000;       A;6800	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8;   6;   2E860;       0;   34892;a0:   2E86A;2670;8000;       A;6900	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8;   6;   2E86A;       0;   34892;a0:   2E874;266C;8000;      8A;6800	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8; 404;   2EB2E;       0;   34E7C;a0:   2EB2E;3598;8000;       A;6700	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8; 404;   2EB2E;       0;   34E7C;a0:   2EB38;359C;8000;       A;6800	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8; 404;   2EB38;       0;   34E7C;a0:   2EB42;35A0;8000;       A;6900	
spr;FFFFDB54; 1; 2; 2;1A; 2;   8; 404;   2EB42;       0;   34E7C;a0:   2EB4C;359C;8000;      8A;   0	
spr;FFFFDB54; 1; 2; 2;1A; 2;  34; 400;   2F3A4;       0;   6CF3E;a0:   2F3A4;1068;8000;       A;1000	
spr;FFFFDB54; 1; 2; 2;1A; 2;  34; 400;   2F3A4;       0;   6CF3E;a0:   2F3AE;106C;8000;       A;1000	
spr;FFFFDB54; 1; 2; 2;1A; 2;  34; 400;   2F3AE;       0;   6CF3E;a0:   2F3B8;1068;8000;       A;1000	
spr;FFFFDB54; 1; 2; 2;1A; 2;  34; 400;   2F3B8;       0;   6CF3E;a0:   2F3C2;1070;8000;      8A;1000	
spr;FFFFDB54; 1; 2; 2;1A; 2;  50; 204;   301E8;       0;   475FE;a0:   301E8;15D0;8000;       7;4200	
spr;FFFFDB54; 1; 2; 2;1A; 2;  50; 204;   301E8;       0;   475FE;a0:   301F2;15D4;8000;       7;4300	
spr;FFFFDB54; 1; 2; 2;1A; 2;  50; 204;   301F2;       0;   475FE;a0:   301FC;15D8;8000;       7;4A00	
spr;FFFFDB54; 1; 2; 2;1A; 2;  50; 204;   301FC;       0;   475FE;a0:   30206;15D4;8000;      87;4300	
spr;FFFFDB54; 1; 2; 6; 2; 0;  34; 400;   2F3A4;       0;   6CF3E;a0:   30DEC;1064;8000;     E0A;   0	
spr;FFFFDB54; 1; 2; 6; 2; 0;  34; 400;   30DEC;       0;   6CF3E;a0:   30DEC;1064;8000;     E0A;   0	
spr;FFFFDB54; 1; 2; 6; 2; 0;  34; 400;   30DEC;       0;   6CF3E;a0:   30E00;1044;8000;     E0A;   0	
spr;FFFFDB54; 1; 2; 6; 2; 0;  34; 400;   30E00;       0;   6CF3E;a0:   30E00;1044;8000;     E0A;   0	
spr;FFFFDB54; 1; 2; 6; 2; 0;  34; 400;   30E00;       0;   6CF3E;a0:   30E0A;3214;8000;     E0A;   0	
spr;FFFFDB54; 1; 2; 6; 2; 0;  34; 400;   30E0A;       0;   6CF3E;a0:   30E0A;3214;8000;     E0A;   0	
spr;FFFFDB54; 2; 0; 0; 0; 0;  44;   1;       0;       0;   42516;a0:   42522;112C;8000;       2;   0	
spr;FFFFDB54; 2; 0; 0; 0; 0;  B8;   0;   4252C;       0;   5674E;a0:   56754;2BC0;8000;       8;   0	
spr;FFFFDB54; 2; 0; 0; 0; 0;  C8;   A;       0;       0;   5708C;a0:   5712C;24FC;8000;       A;   0	
spr;FFFFDB54; 2; 0; 0; 0; 0;  D8;   0;   5714A;       0;   577D2;a0:   577DC;1250;8000;      9E;   0	
spr;FFFFDB54; 2; 0; 0; 0; 0;  F0; 200;   2AC1C;       0;   6FB6A;a0:   6FDE0;335C;8000;     49E;   0	
spr;FFFFDB54; 2; 0; 0; 0; 0;  F0; 200;   6FDD4;       0;   6FB6A;a0:   6FDE0;335C;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  44;   1;   42522;       0;   42516;a0:   42522;112C;8000;       2;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  44;   1;   42522;       0;   42516;a0:   4252C;1130;8000;      82;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   5712C;       0;   5708C;a0:   5712C;24FC;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   5712C;       0;   5708C;a0:   57136;2500;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   57136;       0;   5708C;a0:   57140;2504;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   57140;       0;   5708C;a0:   5714A;2508;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   5714A;       0;   5708C;a0:   57154;250C;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   57154;       0;   5708C;a0:   5715E;2508;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   5715E;       0;   5708C;a0:   57168;2504;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  C8;   A;   57168;       0;   5708C;a0:   57172;2500;8000;      8A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  D4; 100;       0;       0;   57682;a0:   576A8;20B8;8000;       7;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  D4; 100;   57688;       0;   57682;a0:   57688;2170;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  D4; 100;   57688;       0;   57682;a0:   57692;2174;8000;       A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  D4; 100;   57692;       0;   57682;a0:   5769C;2178;8000;      8A;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  D4; 100;   576A8;       0;   57682;a0:   576B2;20BC;8000;       7;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  D4; 100;   576B2;       0;   57682;a0:   576BC;20C0;8000;       8;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  D4; 100;   576BC;       0;   57682;a0:   576C6;20C4;8000;      88;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FC96;       0;   6FB6A;a0:   6FC96;2F8C;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FC96;       0;   6FB6A;a0:   6FDE0;335C;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCAE;       0;   6FB6A;a0:   6FCAE;2F94;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCAE;       0;   6FB6A;a0:   6FCDE;1A48;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCAE;       0;   6FB6A;a0:   6FCF6;1A50;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCAE;       0;   6FB6A;a0:   6FDE0;335C;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCDE;       0;   6FB6A;a0:   6FCDE;1A48;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCDE;       0;   6FB6A;a0:   6FDE0;335C;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCF6;       0;   6FB6A;a0:   6FC96;2F8C;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCF6;       0;   6FB6A;a0:   6FCAE;2F94;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FCF6;       0;   6FB6A;a0:   6FCF6;1A50;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FDE0;       0;   6FB6A;a0:   6FCAE;2F94;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FDE0;       0;   6FB6A;a0:   6FCF6;1A50;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 0; 0; 0;  F0; 200;   6FDE0;       0;   6FB6A;a0:   6FDE0;335C;8000;     49E;   0	
spr;FFFFDB54; 2; 2; 2; 0; 0;  B8;   0;   56754;       0;   5674E;a0:   56754;2BC0;8000;       8;   0	
spr;FFFFDB54; 2; 2; 2; 0; 0;  B8;   0;   56754;       0;   5674E;a0:   5675E;2BC4;8000;       8;   0	
spr;FFFFDB54; 2; 2; 2; 0; 0;  B8;   0;   5675E;       0;   5674E;a0:   56768;2BC8;8000;       8;   0	
spr;FFFFDB54; 2; 2; 2; 0; 0;  B8;   0;   56768;       0;   5674E;a0:   56772;2BCC;8000;       8;   0	
spr;FFFFDB54; 2; 2; 2; 0; 0;  B8;   0;   56772;       0;   5674E;a0:   5677C;2BD0;8000;       8;   0	
spr;FFFFDB54; 2; 2; 2; 0; 0;  B8;   0;   5677C;       0;   5674E;a0:   56786;2BD4;8000;      88;   0	
spr;FFFFDB54; 2; 2; 2; 0; 0;  D8;   0;   577DC;       0;   577D2;a0:   577DC;1250;8000;      9E;   0	
spr;FFFFDB54; 2; 2; 2; 4; 0;   8;   2;   348FE;       0;   34892;a0:   2E7EC;264C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 4; 0;   8;   6;   348E0;       0;   34892;a0:   2E7EC;264C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 4; 0;   8;   6;   3493C;       0;   34892;a0:   2E7EC;264C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 4; 0;   8; 404;   34FB0;       0;   34E7C;a0:   2EAC4;357C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 4; 0;  34; 400;   6CFD2;       0;   6CF3E;a0:   2F326;104C;8000;     A18;3F00	
spr;FFFFDB54; 2; 2; 2; 4; 0;  50; 204;   476A8;       0;   475FE;a0:   30162;15DC;8000; 1000A01;4C00	
spr;FFFFDB54; 2; 2; 2; 4; 0;  50; 204;   478B6;       0;   475FE;a0:   30162;15DC;8000; 1000A01;4C00	
spr;FFFFDB54; 2; 2; 2; 4; 2;  34; 400;   2F326;       0;   6CF3E;a0:   2F330;1050;8000; 1000A01;3F00	
spr;FFFFDB54; 2; 2; 2; 4; 4;   8;   2;   2E7EC;       0;   34892;a0:   2E7F6;2650;8000;     A07;   0	
spr;FFFFDB54; 2; 2; 2; 4; 4;   8;   2;   2E7F6;       0;   34892;a0:   2E800;2654;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 4; 4;   8;   6;   2E7EC;       0;   34892;a0:   2E7F6;2650;8000;     A07;   0	
spr;FFFFDB54; 2; 2; 2; 4; 4;   8;   6;   2E7F6;       0;   34892;a0:   2E800;2654;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 4; 4;   8; 404;   2EAC4;       0;   34E7C;a0:   2EACE;3580;8000;     A07;5600	
spr;FFFFDB54; 2; 2; 2; 4; 4;   8; 404;   2EACE;       0;   34E7C;a0:   2EAD8;3584;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 4; 4;  34; 400;   2F330;       0;   6CF3E;a0:   2F33A;1054;8000;     A07;3F00	
spr;FFFFDB54; 2; 2; 2; 4; 4;  34; 400;   2F33A;       0;   6CF3E;a0:   2F344;1050;8000; 1000A01;3F00	
spr;FFFFDB54; 2; 2; 2; 4; 4;  50; 204;   30162;       0;   475FE;a0:   3016C;15E4;8000;     A07;4C00	
spr;FFFFDB54; 2; 2; 2; 4; 4;  50; 204;   3016C;       0;   475FE;a0:   30176;15E0;8000; 1000A01;4C00	
spr;FFFFDB54; 2; 2; 2; 4; 6;   8;   2;   2E800;       0;   34892;a0:   2E80A;2650;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; 4; 6;   8;   2;   2E80A;       0;   34892;a0:   2E80A;2650;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; 4; 6;   8;   6;   2E800;       0;   34892;a0:   2E80A;2650;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; 4; 6;   8;   6;   2E80A;       0;   34892;a0:   2E80A;2650;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; 4; 6;   8; 404;   2EAD8;       0;   34E7C;a0:   2EAE2;3580;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; 4; 6;   8; 404;   2EAE2;       0;   34E7C;a0:   2EAE2;3580;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; 4; 6;  34; 400;   2F344;       0;   6CF3E;a0:   2F34E;1054;8000;     AB2;3F00	
spr;FFFFDB54; 2; 2; 2; 4; 6;  50; 204;   30176;       0;   475FE;a0:   30180;15E4;8000;     A87;4C00	
spr;FFFFDB54; 2; 2; 2; 4; 6;  50; 204;   30180;       0;   475FE;a0:   30180;15E4;8000;     A87;4C00	
spr;FFFFDB54; 2; 2; 2; 6; 0;   8;   2;   348CC;       0;   34892;a0:   2E816;2648;8000;     A18;5600	
spr;FFFFDB54; 2; 2; 2; 6; 0;   8;   6;   34A02;       0;   34892;a0:   2E816;2648;8000;     A18;5600	
spr;FFFFDB54; 2; 2; 2; 6; 0;  34; 400;   6CFBE;       0;   6CF3E;a0:   2F35A;1048;8000;     A18;3F00	
spr;FFFFDB54; 2; 2; 2; 6; 2;   8;   2;   2E816;       0;   34892;a0:   2E820;264C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 6; 2;  34; 400;   2F35A;       0;   6CF3E;a0:   2F364;104C;8000;     A18;3F00	
spr;FFFFDB54; 2; 2; 2; 6; 2;  34; 400;   2F364;       0;   6CF3E;a0:   2F36E;1050;8000; 1000A01;3F00	
spr;FFFFDB54; 2; 2; 2; 6; 4;   8;   2;   2E820;       0;   34892;a0:   2E82A;2650;8000;     A07;   0	
spr;FFFFDB54; 2; 2; 2; 6; 4;   8;   2;   2E82A;       0;   34892;a0:   2E834;2654;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; 6; 4;  34; 400;   2F36E;       0;   6CF3E;a0:   2F378;1054;8000;     A07;3F00	
spr;FFFFDB54; 2; 2; 2; 6; 4;  34; 400;   2F378;       0;   6CF3E;a0:   2F382;1050;8000; 1000A01;3F00	
spr;FFFFDB54; 2; 2; 2; 6; 6;   8;   2;   2E834;       0;   34892;a0:   2E83E;2650;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; 6; 6;  34; 400;   2F382;       0;   6CF3E;a0:   2F38C;1054;8000;     AB2;3F00	
spr;FFFFDB54; 2; 2; 2; A; 0;   8;   6;   348D6;       0;   34892;a0:   2E7EC;264C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; A; 0;   8; 404;   34EB6;       0;   34E7C;a0:   2EAC4;357C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; A; 0;   8; 404;   34ECA;       0;   34E7C;a0:   2EAC4;357C;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; A; 0;  50; 204;   4769E;       0;   475FE;a0:   30162;15DC;8000; 1000A01;4C00	
spr;FFFFDB54; 2; 2; 2; A; 4;   8;   6;   2E7EC;       0;   34892;a0:   2E7F6;2650;8000;     A07;   0	
spr;FFFFDB54; 2; 2; 2; A; 4;   8;   6;   2E7F6;       0;   34892;a0:   2E800;2654;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; A; 4;   8; 404;   2EAC4;       0;   34E7C;a0:   2EACE;3580;8000;     A07;5600	
spr;FFFFDB54; 2; 2; 2; A; 4;   8; 404;   2EACE;       0;   34E7C;a0:   2EAD8;3584;8000; 1000A01;5600	
spr;FFFFDB54; 2; 2; 2; A; 4;  50; 204;   30162;       0;   475FE;a0:   3016C;15E4;8000;     A07;4C00	
spr;FFFFDB54; 2; 2; 2; A; 4;  50; 204;   3016C;       0;   475FE;a0:   30176;15E0;8000; 1000A01;4C00	
spr;FFFFDB54; 2; 2; 2; A; 6;   8;   6;   2E800;       0;   34892;a0:   2E80A;2650;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; A; 6;   8;   6;   2E80A;       0;   34892;a0:   2E80A;2650;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; A; 6;   8; 404;   2EAD8;       0;   34E7C;a0:   2EAE2;3580;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; A; 6;   8; 404;   2EAE2;       0;   34E7C;a0:   2EAE2;3580;8000;     A87;   0	
spr;FFFFDB54; 2; 2; 2; A; 6;  50; 204;   30176;       0;   475FE;a0:   30180;15E4;8000;     A87;4C00	
spr;FFFFDB54; 2; 2; 2; A; 6;  50; 204;   30180;       0;   475FE;a0:   30180;15E4;8000;     A87;4C00	
spr;FFFFDB54; 2; 2; 2; C; 0;  50; 204;   478A2;       0;   475FE;a0:   2AC1C;335C;8000;      D0;   0	
spr;FFFFDB54; 2; 2; 2;14; 0;   8;   2;   348CC;       0;   34892;a0:   2E7E0;2644;8000;     88A;   0	
spr;FFFFDB54; 2; 2; 2;14; 0;  34; 400;   6CF7E;       0;   6CF3E;a0:   2F31A;1044;8000;     88A;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;   8;   2;   2E80A;       0;   34892;a0:   2E84A;2674;8000;     899;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;   8;   2;   2E84A;       0;   34892;a0:   2E84A;2674;8000;     899;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;   8;   6;   2E80A;       0;   34892;a0:   2E84A;2674;8000;     899;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;   8;   6;   2E84A;       0;   34892;a0:   2E84A;2674;8000;     899;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;   8; 404;   2EAE2;       0;   34E7C;a0:   2EB22;35A4;8000;     899;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;   8; 404;   2EB22;       0;   34E7C;a0:   2EB22;35A4;8000;     899;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;  34; 400;   2F34E;       0;   6CF3E;a0:   2F398;1058;8000;     894;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;  34; 400;   2F398;       0;   6CF3E;a0:   2F398;1058;8000;     894;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;  50; 204;   30180;       0;   475FE;a0:   3018C;15F0;8000;     807;   0	
spr;FFFFDB54; 2; 2; 2;1A; 0;  50; 204;   3018C;       0;   475FE;a0:   30196;1580;8000;     807;3200	
spr;FFFFDB54; 2; 2; 2;1A; 0;  50; 204;   30196;       0;   475FE;a0:   301A0;1584;8000;     804;3D00	
spr;FFFFDB54; 2; 2; 2;1A; 0;  50; 204;   301A0;       0;   475FE;a0:   301AA;1590;8000;     804;3D00	
spr;FFFFDB54; 2; 2; 2;1A; 0;  50; 204;   301AA;       0;   475FE;a0:   301B4;158C;8000;     804;3D00	
spr;FFFFDB54; 2; 2; 2;1A; 0;  50; 204;   301B4;       0;   475FE;a0:   301BE;1588;8000;     804;3D00	
spr;FFFFDB54; 2; 2; 2;1A; 0;  50; 204;   301BE;       0;   475FE;a0:   301C8;1584;8000;     804;3D00	
