copyright	zengfr	site:http://github.com/zengfr/romhack
a0,w@(a0+0),w@(a0+2),d@(a0+4),w@(a0+8),b@(a6+0),b@(a6+3),b@(a6+4),b@(a6+5),b@(a6+6),b@(a6+7),w@(a6+20),w@(a6+26),d@(a6+28),d@(a6+30),d@(a6+40);	
   2AC1C;335C;8000;      D0;   0; 2; 1; 2; 2; C; 0;   8; 202;   34BCA;       0;   34B90;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;16; 0;  38; 206;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;16; 0;  38; 20A;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 204;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;1A; 0;  38; 20A;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;30; 0;  38; 200;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;36; 0;  38; 206;   6DF8C;       0;   6DF2A;	
   6DF96;1194;8000;   40004;1C00; 1;14; 2; 0;36; 0;  38; 20A;   6DF8C;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0; 8; 0;  38; 200;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0; 8; 0;  38; 206;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0; 8; 0;  38; 20A;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;16; 0;  38; 200;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;16; 0;  38; 202;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;16; 0;  38; 206;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;16; 0;  38; 20A;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;18; 0;  38; 204;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;30; 0;  38; 200;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;36; 0;  38; 206;   6DF96;       0;   6DF2A;	
   6DFA0;1198;8000;   50008;1C00; 1;14; 2; 0;36; 0;  38; 20A;   6DF96;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0; 8; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0; 8; 0;  38; 206;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0; 8; 0;  38; 20A;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;16; 0;  38; 202;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;16; 0;  38; 206;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;16; 0;  38; 20A;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 204;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;30; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;36; 0;  38; 206;   6DFA0;       0;   6DF2A;	
   6DFAA;1194;8000;   40004;1C00; 1;14; 2; 0;36; 0;  38; 20A;   6DFA0;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0; 8; 0;  38; 200;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0; 8; 0;  38; 206;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0; 8; 0;  38; 20A;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;16; 0;  38; 202;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;16; 0;  38; 206;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;16; 0;  38; 20A;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;18; 0;  38; 204;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;30; 0;  38; 200;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;36; 0;  38; 206;   6DFAA;       0;   6DF2A;	
   6DFB4;1190;8000;   30004;1C00; 1;14; 2; 0;36; 0;  38; 20A;   6DFAA;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0; 8; 0;  38; 200;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0; 8; 0;  38; 206;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0; 8; 0;  38; 20A;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;16; 0;  38; 202;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;16; 0;  38; 206;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;16; 0;  38; 20A;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;18; 0;  38; 204;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;30; 0;  38; 200;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;36; 0;  38; 206;   6DFB4;       0;   6DF2A;	
   6DFBE;118C;8000;   20084;1C00; 1;14; 2; 0;36; 0;  38; 20A;   6DFB4;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 200;   2FA5C;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 200;   2FAD2;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFCA;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFCA;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 202;   6E0D6;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 202;   6E31E;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 206;   2FAD2;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DF78;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFCA;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 206;   6E21A;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 20A;   2FAD2;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DF96;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFCA;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFDE;       0;   6DF2A;	
   6DFCA;1188;8000;   10007;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFF2;       0;   6DF2A;	
   6DFD4;118C;8000;   20003;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFCA;       0;   6DF2A;	
   6DFD4;118C;8000;   20003;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFCA;       0;   6DF2A;	
   6DFD4;118C;8000;   20003;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFCA;       0;   6DF2A;	
   6DFD4;118C;8000;   20003;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFCA;       0;   6DF2A;	
   6DFDE;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFD4;       0;   6DF2A;	
   6DFDE;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFD4;       0;   6DF2A;	
   6DFDE;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFD4;       0;   6DF2A;	
   6DFDE;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFD4;       0;   6DF2A;	
   6DFE8;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFDE;       0;   6DF2A;	
   6DFE8;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFDE;       0;   6DF2A;	
   6DFE8;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFDE;       0;   6DF2A;	
   6DFE8;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFDE;       0;   6DF2A;	
   6DFF2;1198;8000;   50007;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFE8;       0;   6DF2A;	
   6DFF2;1198;8000;   50007;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFE8;       0;   6DF2A;	
   6DFF2;1198;8000;   50007;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFE8;       0;   6DF2A;	
   6DFF2;1198;8000;   50007;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFE8;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFF2;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFF2;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFF2;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFF2;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 200;   6DFFC;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 202;   6DFFC;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 206;   6DFFC;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6DFFC;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00; 1;14; 2; 0;18; 0;  38; 200;   6E006;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00; 1;14; 2; 0;18; 0;  38; 202;   6E006;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00; 1;14; 2; 0;18; 0;  38; 206;   6E006;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00; 1;14; 2; 0;18; 0;  38; 20A;   6E006;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 200;   6DF8C;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 200;   6DFBE;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 200;   6E0D6;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 202;   6DF78;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 202;   6E0D6;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 206;   6DF96;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00; 1;14; 2; 0;1C; 0;  38; 206;   6E0D6;       0;   6DF2A;	
   6E0E0;11D0;8000;  230007;2000; 1;14; 2; 0;1C; 0;  38; 200;   6E0D6;       0;   6DF2A;	
   6E0E0;11D0;8000;  230007;2000; 1;14; 2; 0;1C; 0;  38; 202;   6E0D6;       0;   6DF2A;	
   6E0E0;11D0;8000;  230007;2000; 1;14; 2; 0;1C; 0;  38; 206;   6E0D6;       0;   6DF2A;	
   6E0EA;11D4;8000;  220007;2000; 1;14; 2; 0;1C; 0;  38; 200;   6E0E0;       0;   6DF2A;	
   6E0EA;11D4;8000;  220007;2000; 1;14; 2; 0;1C; 0;  38; 202;   6E0E0;       0;   6DF2A;	
   6E0EA;11D4;8000;  220007;2000; 1;14; 2; 0;1C; 0;  38; 206;   6E0E0;       0;   6DF2A;	
   6E0F4;1184;8000;      9E;1B00; 1;14; 2; 0;1C; 0;  38; 200;   6E0EA;       0;   6DF2A;	
   6E0F4;1184;8000;      9E;1B00; 1;14; 2; 0;1C; 0;  38; 202;   6E0EA;       0;   6DF2A;	
   6E0F4;1184;8000;      9E;1B00; 1;14; 2; 0;1C; 0;  38; 206;   6E0EA;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00; 1;14; 2; 0;1E; 0;  38; 202;   6DFCA;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00; 1;14; 2; 0;1E; 0;  38; 202;   6E15E;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00; 1;14; 2; 0;1E; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00; 1;14; 2; 0;1E; 0;  38; 20A;   6DF82;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00; 1;14; 2; 0;1E; 0;  38; 20A;   6E15E;       0;   6DF2A;	
   6E168;11DC;8000;  240007;2000; 1;14; 2; 0;1E; 0;  38; 202;   6E15E;       0;   6DF2A;	
   6E168;11DC;8000;  240007;2000; 1;14; 2; 0;1E; 0;  38; 20A;   6E15E;       0;   6DF2A;	
   6E172;11E0;8000;  250007;2000; 1;14; 2; 0;1E; 0;  38; 202;   6E168;       0;   6DF2A;	
   6E172;11E0;8000;  250007;2000; 1;14; 2; 0;1E; 0;  38; 20A;   6E168;       0;   6DF2A;	
   6E17C;1184;8000;      9E;1B00; 1;14; 2; 0;1E; 0;  38; 202;   6E172;       0;   6DF2A;	
   6E17C;1184;8000;      9E;1B00; 1;14; 2; 0;1E; 0;  38; 20A;   6E172;       0;   6DF2A;	
   6E1E6;11E4;8000;  270002;2000; 1;14; 2; 0;14; 0;  38; 200;   6DF6C;       0;   6DF2A;	
   6E1E6;11E4;8000;  270002;2000; 1;14; 2; 0;14; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6E1E6;11E4;8000;  270002;2000; 1;14; 2; 0;14; 0;  38; 200;   6E1E6;       0;   6DF2A;	
   6E1E6;11E4;8000;  270002;2000; 1;14; 2; 0;14; 0;  38; 202;   6DFA0;       0;   6DF2A;	
   6E1F0;11DC;8000;  290002;2000; 1;14; 2; 0;14; 0;  38; 200;   6E1E6;       0;   6DF2A;	
   6E1F0;11DC;8000;  290002;2000; 1;14; 2; 0;14; 0;  38; 202;   6E1E6;       0;   6DF2A;	
   6E1FA;11E8;8000;  2A0406;2028; 1;14; 2; 0;14; 0;  38; 200;   6E1F0;       0;   6DF2A;	
   6E1FA;11E8;8000;  2A0406;2028; 1;14; 2; 0;14; 0;  38; 202;   6E1F0;       0;   6DF2A;	
   6E204;11DC;8000;  290002;2000; 1;14; 2; 0;14; 0;  38; 200;   6E1FA;       0;   6DF2A;	
   6E20E;11E4;8000;  270081;2000; 1;14; 2; 0;14; 0;  38; 200;   6E204;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 200;   6E21A;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 206;   6DF6C;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 206;   6DF96;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 206;   6E21A;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 20A;   6DF6C;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000; 1;14; 2; 0;14; 0;  38; 20A;   6E21A;       0;   6DF2A;	
   6E224;11DC;8000;  130002;2000; 1;14; 2; 0;14; 0;  38; 200;   6E21A;       0;   6DF2A;	
   6E224;11DC;8000;  130002;2000; 1;14; 2; 0;14; 0;  38; 206;   6E21A;       0;   6DF2A;	
   6E224;11DC;8000;  130002;2000; 1;14; 2; 0;14; 0;  38; 20A;   6E21A;       0;   6DF2A;	
   6E22E;11F0;8000;  140406;2029; 1;14; 2; 0;14; 0;  38; 200;   6E224;       0;   6DF2A;	
   6E22E;11F0;8000;  140406;2029; 1;14; 2; 0;14; 0;  38; 206;   6E224;       0;   6DF2A;	
   6E22E;11F0;8000;  140406;2029; 1;14; 2; 0;14; 0;  38; 20A;   6E224;       0;   6DF2A;	
   6E238;11DC;8000;  130002;2000; 1;14; 2; 0;14; 0;  38; 200;   6E22E;       0;   6DF2A;	
   6E238;11DC;8000;  130002;2000; 1;14; 2; 0;14; 0;  38; 206;   6E22E;       0;   6DF2A;	
   6E238;11DC;8000;  130002;2000; 1;14; 2; 0;14; 0;  38; 20A;   6E22E;       0;   6DF2A;	
   6E242;11EC;8000;  120081;2000; 1;14; 2; 0;14; 0;  38; 200;   6E238;       0;   6DF2A;	
   6E242;11EC;8000;  120081;2000; 1;14; 2; 0;14; 0;  38; 206;   6E238;       0;   6DF2A;	
   6E242;11EC;8000;  120081;2000; 1;14; 2; 0;14; 0;  38; 20A;   6E238;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100; 1;14; 2; 0; A; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100; 1;14; 2; 0; A; 0;  38; 200;   6E24E;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100; 1;14; 2; 0; A; 0;  38; 206;   6DF82;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100; 1;14; 2; 0; A; 0;  38; 206;   6E24E;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100; 1;14; 2; 0; A; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100; 1;14; 2; 0; A; 0;  38; 20A;   6DFA0;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100; 1;14; 2; 0; A; 0;  38; 20A;   6E24E;       0;   6DF2A;	
   6E258;11F8;8000;  2F0001;2100; 1;14; 2; 0; A; 0;  38; 200;   6E24E;       0;   6DF2A;	
   6E258;11F8;8000;  2F0001;2100; 1;14; 2; 0; A; 0;  38; 206;   6E24E;       0;   6DF2A;	
   6E258;11F8;8000;  2F0001;2100; 1;14; 2; 0; A; 0;  38; 20A;   6E24E;       0;   6DF2A;	
   6E262;11F8;8000;  2B0099;2000; 1;14; 2; 0; A; 0;  38; 200;   6E258;       0;   6DF2A;	
   6E262;11F8;8000;  2B0099;2000; 1;14; 2; 0; A; 0;  38; 206;   6E258;       0;   6DF2A;	
   6E262;11F8;8000;  2B0099;2000; 1;14; 2; 0; A; 0;  38; 20A;   6E258;       0;   6DF2A;	
   6E2A4;11E4;8000;  270019;2000; 1;14; 2; 0;14; 0;  38; 206;   6DF78;       0;   6DF2A;	
   6E2A4;11E4;8000;  270019;2000; 1;14; 2; 0;14; 0;  38; 20A;   6E21A;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 200;   6DF8C;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 200;   6E2EE;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 202;   6DF78;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 202;   6E2EE;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 204;   6DF78;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 204;   6E2EE;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 20A;   6DFA0;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400; 1;14; 2; 0;2C; 0;  38; 20A;   6E2EE;       0;   6DF2A;	
   6E2FA;1218;8000;      87;2C00; 1;14; 2; 0;28; 0;  38; 202;   6DF78;       0;   6DF2A;	
   6E2FA;1218;8000;      87;2C00; 1;14; 2; 0;28; 0;  38; 202;   6E2FA;       0;   6DF2A;	
   6E306;121C;8000;      87;2500; 1;14; 2; 0;2A; 0;  38; 204;   6DF78;       0;   6DF2A;	
   6E306;121C;8000;      87;2500; 1;14; 2; 0;2A; 0;  38; 204;   6E306;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 200;   6DF96;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 200;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 206;   6DFCA;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 206;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 20A;   6DF6C;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 20A;   6DF82;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00; 1;14; 2; 0;26; 0;  38; 20A;   6E312;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00; 1;14; 2; 0;20; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00; 1;14; 2; 0;20; 0;  38; 202;   6DF8C;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00; 1;14; 2; 0;20; 0;  38; 202;   6E31E;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00; 1;14; 2; 0;20; 0;  38; 206;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E328;11D0;8000;  230007;2000; 1;14; 2; 0;20; 0;  38; 200;   6E31E;       0;   6DF2A;	
